Category,SubCategory,CatID,CatShort,Explanations,Explanations_zh,Synonyms - Comma Separated,Category_zh,SubCategory_zh,Synonyms_zh,,
COMMUNICATIONS,TRANSCEIVER,COMTran,COM,"Walkie Talkies, CBs, Ham Radios, all two-way transceivers and radios go here. Put voices into VOICES-FUTZED.",对讲机、CB、业余无线电、所有双向收发器和无线电都放在这里。将声音放入 VOICES-FUTZED 中。,"Allonge, Antenna, Array, Bleep, Broadcast, CB, Collect, Collecting, Compander, Converter, Cradle, Cross, Directional, Dispatch, Downlink, Ear, Frequency, Ham, Heterodyne, Intercom, Keying, Lead, Modulation, Multipath, Omnidirectional, Racon, Radar, Radio, Radiogram, Radioman, Radios, Radiosonde, Receive, Received, Receiver, Receiving, Rig, Satellite, Signal, Squelch, Talkies, Transmitter, Transponder, Two-Way, Walkie, Wavelength, Wireless",通讯,信号收发机,对讲机、cb、业余无线电、收发器、静噪、对讲、调度,,
COMMUNICATIONS,TYPEWRITER,COMType,COM,"Old school typewriters, not modern computer keyboards.",老式打字机，而不是现代电脑键盘。,"Braillewriter, Brother, Carriage, Corona, Daisywheel, Electric, Keyboard, Knob, Manual, Mimeographs, Olivetti, Olympia, Platen, Platten, Portable, Return, Ribbon, Royal, Smith-Corona, Stenograph, Stenographer, Tabulator, Teleprinter, Teletype, Teletypes, Teletypewriters, Treadle, Typeball, Typebar, Typebars, Typeface, Typehead, Typewrite, Typewriter, Typewritten, Typist, Typists, Typograph, Typographer, Underwood",通讯,打字机,打字机、电传打字机、回车、压板旋钮,,
COMPUTERS,HARD DRIVE,CMPTDriv,CMPT,"Laptop or other hard drive seeking sounds, data reading.",笔记本电脑或其他硬盘驱动器寻找声音、数据读取。,"Boot, Data, Disc, Disk, Firewire, Floppy, Gigabytes, Grind, Hard, HDD, IDE, Magnetic, Megabytes, NAS, RAID, SATA, SCSI, Search, SSD, Storage, Terabytes, Thunderbolt",电脑,硬盘,跳过、搜索、研磨、硬盘、硬盘,,
COMPUTERS,KEYBOARD & MOUSE,CMPTKey,CMPT,"Typing on computer keyboard, and mouse movement.",电脑键盘打字，鼠标移动。,"Bluetooth, Clicking, Cursor, Device, Ergonomic, Input, Keyboard, Keypad, Keys, Keystroke, Magic, Mechanical, Mice, Mouse, Numeric, Optical, QWERTY, Touchpad, Trackball, Trackpad, Typing, Wired, Wireless",电脑,键鼠,键盘、鼠标、鼠标、触控板,,
COMPUTERS,MISC,CMPTMisc,CMPT,Computer sounds not fitting another category in this list. Printers would go to MACHINES-OFFICE.,不适合归入本列表其他子类的电脑类音效。,"Calculation, Computing, CPU, Cybercrime, Cyberspace, Desktop, Desktops, Gadget, Laptop, Mainframe, Palm, Pc, Peripheral, Pilot, Pocket, Software, Supercomputer, Tablet, Tech",电脑,其它,掌上电脑、掌上电脑,,
CREATURES,AQUATIC,CREAAqua,CREA,"Giant mutant squids or sea monsters, kraken, leviathans.",巨型突变乌贼或海怪、克拉肯、利维坦。,"Aquatic, Creature, Cthulhu, Giant, Hydra, Kelpie, Kraken, Leviathan, Loch, Marine, Mermaid, Monster, Naga, Ness, Nessie, Oceanic, Sea, Serpent, Siren, Squid",生物,水生,海妖、美人鱼、巨型鱿鱼,,
CREATURES,AVIAN,CREAAvian,CREA,"Alien or Fantasy birds, or weird birdlike creatures. A giant mutant parakeet would go here.",外星或幻想鸟类，或奇怪的鸟状生物。一只巨大的突变长尾小鹦鹉会飞到这里。,"Alien, Beaked, Birds, Extraterrestrial, Fantasy, Feathered, Flying, Garuda, Griffin, Harpy, Hippogriff, Monster, Phoenix, Roc, Simurgh, Thunderbird, Winged",生物,奇幻禽类,外星鸟类、幻想的鸟类、奇幻鸟类,,
CREATURES,BEAST,CREABeast,CREA,"Big four legged creatures and beasts. Wooly Mammoth, a mutant elephant, Mumakil.",大型四足生物和野兽。猛犸象，一头突变大象，Mumakil。,"Abomination, Beast, Cerberus, Chupacabra, Creature, Cryptid, Mammoth, Minotaur, Monster, Mumakil, Quadruped, Sasquatch, Unicorn, Wooly, Yeti",生物,野兽,猛犸象、长毛象,,
CREATURES,BLOB,CREABlob,CREA,"Gelatinous and gooey type creatures, gelatinous cube.",凝胶状和粘稠型生物，凝胶状立方体。,"Amorphous, Blob, Blobby, Formless, Gelatinous, Gloop, Gooey, Goop, Jelly-Like, Mass, Monster, Ooze, Shapeless, Slime, Slimy, Viscous",生物,黏体生物,变形怪体、粘稠状的生物,,
CREATURES,DINOSAUR,CREADino,CREA,"Dinosaurs of all types, Jurassic Park.",各种恐龙，侏罗纪公园。,"Allosaur, Allosaurus, Ankylosaurus, Anteosaur, Apatosaurus, Archaeopteryx, Archosaur, Argentinosaur, Beastie, Brachiosaurus, Brontosaur, Brontosaurs, Brontosaurus, Carnosaur, Cerapodan, Ceratopsian, Deinosaur, Dino, Dinocarid, Dinoceratan, Dinos, Dinosauriform, Dinosauromorph, Dinosaurus, Dinotherium, Diplodocus, Duckbilled, Exhibition, Fossil, Fossilised, Fossilized, Fossils, Hadrosaur, Hadrosaurs, Hung, Ichthyosaur, Ichthyosaurus, Iguanodon, Jurassic, Mesosaur, Mesosaurid, Mesozoic, Mosasaur, Non, Nothosaur, Ornithischian, Ornithopod, Oviraptor, Palaeontologist, Palaeontology, Palaeosaur, Paleontologist, Paleontology, Parasaurolophus, Pelagosaur, Plateosaur, Plesiosaur, Prehistoric, Prosauropod, Protorosaur, Pteranodon, Pterodactyl, Pterodactyls, Pterosaur, Pterosaurs, Raptor, Reptile, Rex, Rhynchosaur, Saurian, Saurians, Saurischian, Sauropod, Sauropods, Saurs, Segnosaurid, Spinosaur, Spinosaurid, Spinosaurus, Stegosaur, Stegosaurs, Stegosaurus, Teleosaur, Therizinosaurid, Theropod, Titanosaur, Triceratops, Trilophosaurid, Tyrannosaur, Tyrannosaurid, Tyrannosaurs, Tyrannosaurus, Velociraptor",生物,恐龙,雷龙、 迅猛龙、 三角龙、 剑龙、 暴龙、 异特龙、 棘龙、 腕龙、 始祖鸟、 翼龙、 翼手龙,,
CREATURES,DRAGON,CREADrgn,CREA,"Game of Thrones, Lord of the Rings, dragons of all types. See also CREATURES-REPTILIAN.",权力的游戏，指环王，各种龙。另见爬行动物生物。,"Chimera, Draco, Drago, Dragon, Dragoness, Dragonlike, Dragonslayer, Drake, Firedrake, Hydra, Naga, Serpent, Wyrm, Wyrmling, Wyvern, Wyverns",生物,龙,龙、德雷克、飞龙,,
CREATURES,ELEMENTAL,CREAElem,CREA,"Creatures based on elements, rock giants, fire creatures, ice monsters, such a the Balrog, or a Rock Giant.",基于元素的生物、岩石巨人、火焰生物、冰怪，例如炎魔或岩石巨人。,"Air, Alchemic, Alchemical, Arcane, Crystal, Earth, Fire, Giant, Golem, Ice, Monster, Primal, Primeval, Rock, Shadow, Snow, Water, Wood",生物,精灵生物,岩石怪物、火怪物、冰怪物、岩石巨人、冰巨人、魔像,,
CREATURES,ETHEREAL,CREAEthr,CREA,"Ghosts, spirits, ethereal vocals and wispy movement, apparitions.",鬼魂、灵魂、空灵的歌声、纤细的动作、幻影。,"Aethereal, Angel, Apparition, Apparitional, Astral, Banshee, Being, Corporeal, Ephemeral, Ethereal, Floaty, Ghost, Ghostlike, Ghosts, Gossamer, Otherworldly, Phantasmal, Phantasmic, Phantom, Poltergeist, Soul, Specter, Spectral, Spirit, Spirits, Vaporous, Vapory, Wisp, Wispy, Wraith",生物,鬼魂,幽灵、鬼魂、空灵的人声、幻影,,
CREATURES,HUMANOID,CREAHmn,CREA,"Human sized mythical creatures, so zombies and vampires, elves etc. Troll, Ogres, Orcs. Two legged creatures.",人类大小的神话生物，例如僵尸、吸血鬼、精灵等。巨魔、食人魔、兽人。两条腿的生物。,"Bigfoot, Dead, Elf, Frankenstein, Ghoul, Living, Mummy, Ogre, Orcs, Swamp, Tengu, Thing, Troll, Undead, Vampire, Werewolf, Witch, Zombie",生物,类人动物,僵尸、亡灵、活死人、食尸鬼、吸血鬼、精灵、兽人、食人魔、巨魔、天狗、妖精、大脚怪、沼泽物、狼人、科学怪人、木乃伊,,
CREATURES,INSECTOID,CREAInsc,CREA,Giant spiders or other insect like creatures. The creature from The Fly. A giant Tarantula.,巨型蜘蛛或其他类似昆虫的生物。 《苍蝇》中的生物。一只巨大的狼蛛。,"Ant, Arachnid, Giant, Spider, Wasp",生物,巨型昆虫,巨型蚂蚁、巨型蜘蛛,,
CREATURES,MISC,CREAMisc,CREA,Creature sounds not fitting another category in this list.,不适合归入本列表其他子类的生物类音效。,"Cryptids, Folklore, Miscellaneous, Mythical, Mythological",生物,其它,不符合列表中分类的其他生物,,
CREATURES,MONSTER,CREAMnstr,CREA,"Godzilla, scary monsters, horror monsters. See also CREATURES-HUMANOID.",哥斯拉，可怕的怪物，恐怖的怪物。另请参见“人形生物”。,"Behemoth, Chupacabra, Godzilla, King, Kong, Rancor, Xenomorph, Yeti",生物,怪兽,哥斯拉、 金刚、 庞然大物、 异形,,
CREATURES,REPTILIAN,CREARept,CREA,"Giant lizards and snakes, large giant hissing monsters.",巨型蜥蜴和蛇，巨大的嘶嘶声怪物。,"Basilisk, Giant, Gorgon, Lizard, Medusa, Serpent, Serpentine, Snake",生物,巨型爬行生物,巨蜥、 巨蛇、 嘶声怪,,
CREATURES,SMALL,CREASmall,CREA,"Specifically small mythical creatures. Fairies, pixies, small rodent like creatures, etc. Distinguished by small size.",特别是小型神话生物。仙女、小精灵、小型啮齿类生物等。以体型小为特征。,"Brownie, Cupid, Elf, Elves, Fairy, Fraggle, Gnome, Gremlin, Hobgoblin, Imp, Leprechaun, Nymph, Pixie, Sprite",生物,小型神话生物,仙女、小精灵、类啮齿类的小生物,,
CREATURES,SOURCE,CREASrce,CREA,"Source recordings meant for creature design, like prop recordings, human voice packs for design, etc.",用于生物设计的源录音，例如道具录音、用于设计的人类语音包等。,"Barks, Bellows, Breath, Call, Caw, Chatters, Chitter, Click, Cries, Cry, Effort, Groans, Growls, Grunt, Grunts, Gurgles, Guttural, Hiss, Hisses, Howls, Moans, Mouth, Roars, Scream, Screams, Screech, Screeches, Shrieks, Snarls, Squawk, Squeal, Wails, Whine, Whispers, Yowls",生物,人声包,吠声、呼吸声、呼叫、鸣叫、叽叽喳喳、咔嗒声、哭泣、咕噜声、嘶嘶声、嚎叫声、咆哮声、喉音、呻吟声、用口型默示、咆哮声、尖叫声、长声尖叫、呜呜声,,
CROWDS,ANGRY,CRWDAngr,CRWD,"Crowds of upset or angry people, as in a riot, protest, a schoolyard fight. See also AMBIENCE-PROTEST.",一群心烦意乱或愤怒的人，如骚乱、抗议、校园打斗等。另请参见环境声抗议。,"Agitated, Audience, Congregation, Demonstrators, Enraged, Furious, Gathering, Hooligan, Horde, Hostile, Incensed, Infuriated, Looters, Mad, Mob, Multitude, Outraged, Protest, Protesters, Riot, Rioters, Rowdy, Shout, Throng, Violent, Wrathful",人群,愤怒,骚乱、暴动、抗议、校园暴力,,
CROWDS,APPLAUSE,CRWDApls,CRWD,Crowds where the applause is predominantly featured. Use CROWDS-CHEERING for recordings that are mainly vocals.,人群中以掌声为主。对主要是人声的录音使用 CROWDS-CHEERING。,"Acclaimed, Adulation, Applaud, Applauded, Applauding, Applause, Appreciated, Appreciating, Appreciative, Audience, Cheer, Cheering, Cheers, Clap, Clapping, Congratulation, Congregation, Encore, Enthusiastic, Gathering, Golf, Grandstand, Grandstander, Grandstanding, Hand, Hand-Clapping, Handclap, Horde, Multitude, Ovation, Praise, Slow, Throng",人群,喝彩,掌声、欢呼、鼓掌,,
CROWDS,BATTLE,CRWDBatl,CRWD,"Crowds in battle, fighting, yelling screaming, dying. If including gunfire, explosions. use AMBIENCE-WARFARE.",战斗中的人群，战斗，喊叫，尖叫，死亡。如果包括枪声、爆炸。使用环境声战争。,"Army, Battalion, Battle, Chants, Charge, Charging, Combat, Conflict, Cries, Dying, Fighting, Horde, Infantry, Massacre, Melee, Multitude, Rally, Screaming, Scuffle, Shootout, Shout, Shouts, Showdown, Throng, Troop, Trooping, Troops, War, Yells",人群,打斗,战斗呐喊、喊叫、冲锋、集结、军队、战斗、混战、战争、尖叫、死亡,,
CROWDS,CELEBRATION,CRWDCele,CRWD,"Crowds celebrating holidays, parties, rowdy crowds. If not clean, use AMBIENCE-CELEBRATION.",庆祝节日、聚会的人群，喧闹的人群。如果不干净，请使用 AMBIENCE-CELEBRATION。,"Audience, Awards, Birthday, Celebrate, Celebrating, Celebratory, Christmas, Election, Excited, Festive, Holiday, Jubilant, New, Parade, Party, Revel, Revelers, Rowdy, Victory, Years",人群,庆祝,庆祝、节日、派对、喧闹、生日、新年、圣诞节、游行,,
CROWDS,CHEERING,CRWDCheer,CRWD,"Could include applause, but cheering crowds where the crowd vocals are predominant. Overlap with CROWDS-CELEBRATION.",可能包括掌声，但以人群声音为主的欢呼人群。与人群庆祝重叠。,"Audience, Awards, Celebratory, Chants, Cheerful, Cheering, Concert, Elated, Euphoric, Excited, Exultant, Graduation, Happy, Joyful, Jubilant, Parade, Political, Rally, Rejoicing, Roaring, Rousing, Sports, Stadium, Swells, Victory, Whooping",人群,欢呼,欢呼、音乐会、体育场、观众、欢呼、声浪、颂歌,,
CROWDS,CHILDREN,CRWDChld,CRWD,"Relatively clean vocals of children together, playing in a playground, in a school classroom, recess, school hallway. See also AMBIENCE-SCHOOL.",孩子们在一起玩耍的相对干净的声音，在操场上、学校教室里、课间休息时、学校走廊里。另请参见环境声学校。,"Babies, Children, Daycare, Elementary, Highschool, Infants, Juveniles, Kids, Kindergarten, Little, Minors, Ones, Park, Play, Playground, Playgroup, Playing, Recess, School, Schoolyard, Tag, Toddlers, Tots, Youngsters, Youths",人群,儿童,操场、课间休息、孩子们玩耍、公园、玩游戏、捉人游戏,,
CROWDS,CONVERSATION,CRWDConv,CRWD,"A small enough group chat that you can discern words, smaller and less active than a walla. A chatter.",一个足够小的群聊，你可以辨别单词，比 Walla 更小，也更不活跃。一阵闲聊。,"Casual, Chat, Chatter, Chitchat, Colloquy, Communication, Confabulation, Conversation, Conversations, Converse, Dialogue, Discussion, Exchange, Informal, Parley, Small, Socializing, Sparse, Talk, Verbalization, Walla",人群,谈话,喋喋不休、聊天、谈话、稀疏的瓦拉、交谈、谈话,,
CROWDS,LAUGHTER,CRWDLaff,CRWD,"Crowds laughing, a comedy show, canned television laughter, groups of kids laughing, at a party for example.",人群的笑声、喜剧表演、电视录制的笑声、一群孩子的笑声，例如在聚会上。,"Amusement, Cackles, Canned, Chortles, Chuckles, Club, Comedy, Funny, Giggles, Guffaws, Ha-Ha, Hilarity, Jest, Joke, Laugh, Mirth, Snickers, Track, Uproar",人群,笑,电视节目、罐头笑声、喜剧俱乐部、笑料,,
CROWDS,LOOP GROUP,CRWDLoop,CRWD,"For loop group type walla, usually performed for or to picture, specific environments, specific callouts. See also ARCHIVED-LOOP GROUP for official loop group recordings.",对于循环组类型 walla，通常为或为了图片、特定环境、特定标注而执行。另请参阅 ARCHIVED-LOOP GROUP 了解官方循环组录音。,"Actor, Actors, ADR, Canned, Cast, Conversations, Dubbing, Extras, Group, Indistinct, Loop, Performers, Walla",人群,循环群杂,循环组、ADR、预录音效,,
CROWDS,MISC,CRWDMisc,CRWD,Crowd sounds not fitting another category in this list. See also MOVEMENT-CROWD.,不适合归入本列表其他子类的人群类音效。,Miscellaneous,人群,其它,各种各样的,,
CROWDS,PANIC,CRWDPanic,CRWD,"Distressed crowds, mixed screams and crying and reactions… crowds in a natural disaster or crowds in a giant monster attack...",痛苦的人群，混合着尖叫声、哭声和反应……自然灾害中的人群或巨大怪物袭击中的人群……。,"Aggressive, Anxiety, Chaos, Cry, Crying, Desperate, Disaster, Disorder, Disorders, Distress, Emergencies, Fear, Fearful, Fleeing, Frantic, Hysteria, Hysterical, Mayhem, Pandemonium, Panic, Panicked, Pleas, Pushing, Rioting, Rout, Scrambling, Scream, Screaming, Shout, Shouting, Terror, Terrorists, Trapped, Victim, Yelling",人群,恐惧,恐慌、混乱、呐喊、尖叫、哭泣、苦恼,,
CROWDS,QUIET,CRWDQuiet,CRWD,"Very quiet crowds, mostly mumbling or murmuring. Like crowds whispering in church or a courtroom scene. See also VOICES-WHISPER for single person recordings.",人群非常安静，大多是嘀咕或窃窃私语。就像人群在教堂或法庭上窃窃私语一样。另请参阅 VOICES-WHISPER 了解单人录音。,"Calm, Church, Conversations, Courtroom, Gallery, Hushed, Hushing, Library, Low, Mumbling, Murmur, Murmurs, Museum, Muted, Noiseless, Peaceful, Serene, Silent, Soft, Soundless, Still, Subdued, Talking, Tranquil, Voices, Whispering",人群,安静,喃喃自语、低声细语、嘘寒问暖、喃喃自语,,
CROWDS,REACTION,CRWDReac,CRWD,"Big Ooos, and Aaahs and Booos, big group responses to events happening. Shocked reactions.",Big Ooos、Aaahs 和 Booos，大群体对正在发生的事件的反应。震惊的反应。,"Aahs, Ahh, Applause, Boo, Booing, Boos, Chanting, Cheers, Excited, Gasps, Hollers, Hoots, Laughter, Murmurs, Ooh, Oohs, Reaction, Response, Shocked, Sighs, Studio, Whistling, Woohoo",人群,反应,嘘、啊、哦,,
CROWDS,SINGING,CRWDSing,CRWD,"Singing during sporting events, New Year's Eve crowds singing Auld Lang Syne, Christmas carols. Not large choral music, which would go in MUSICAL category.",在体育赛事期间唱歌，除夕夜人们唱着圣诞颂歌“友谊地久天长”。不是大型合唱音乐，属于音乐类别。,"Acapella, Barbershop, Carol, Chamber, Chant, Chanted, Chanting, Choir, Chorale, Chorus, Club, Ensemble, Glee, Gospel, Harmony, Quartet, Recital, Vocal, Vocals",人群,歌唱,圣歌、合唱团、合唱团、颂歌,,
CROWDS,SPORT,CRWDSprt,CRWD,"Clean crowds at sporting events, Baseball, football. For mixed ambience used AMBIENCE-SPORT. A sports chant.",清理体育赛事、棒球、足球比赛中的人群。对于混合环境声，使用 AMBIENCE-SPORT。体育口号。,"Anthems, Applause, Athletics, Audience, Baseball, Basketball, Blowing, Booing, Chanting, Cheer, Cheering, Clapping, Contest, Drumming, Event, Events, Fans, Football, Games, Goal, Hockey, Horn, Insults, Match, Matches, Meets, Olympics, Race, Score, Shouting, Soccer, Spectator, Sporting, Stadium, Stomping, Taunts, Tournament, Victory, Whistling",人群,运动,掌声、鼓掌、嘘声、欢呼声、体育场、耶、观众、奥运会、喊叫、呜呼声,,
CROWDS,WALLA,CRWDWalla,CRWD,"Specifically very clean crowd walla, with non-discernible words. See also various AMBIENCE categories.",特别是非常干净的人群walla，带有难以辨认的单词。另请参阅各种环境声类别。,"Background, Clamor, Clatter, Commotion, Conversation, Conversations, Din, Group, Hubbub, Indistinct, Murmur, Talk, Voices, Walla",人群,群杂,声音、谈话、叽里呱啦、谈话,,
DESIGNED,BASS DIVE,DSGNBass,DSGN,Deep descending bass notes. Bass Drops.,深沉的低音音符。低音下降。,"Bass, Descending, Dive, Downer, Drop, Fall, Low-Frequency, Pitch, Rumble, Sub-Bass, Subsonic, Trailer, Vibration",声音设计,低频下潜,低音潜水、下滑、低音下降、下沉、 下坠,,
DESIGNED,BOOM,DSGNBoom,DSGN,"Deep short and tight, low end stingers, big trailer deep hits. LFE type low end sweeteners.",深度短而紧，低音端刺痛，大拖车深度打击。 LFE型低端甜味剂。,"Bang, Blast, Boom, Bump, Burst, Clap, Crash, Deep, Hit, Hypersonic, Impact, Low, Shockwave, Sting, Supersonic, Thump, Thunderous, Trailer",声音设计,低频轰鸣,砰、重击、低音爆炸、拖车,,
